AGS,lon,lat,county,state,fair_dic,gem_women_share,gem_pop_density,gem_council,gem_cdu_biggest,pop_tot,rot_nearest_neighbor,rot_adel_int1,rot_uradel_int,rot_fem_share,rot_adel_fem,childlabor_mean_1898,ue_longterm,support_expenses_total_capita,law_cat,state_1898,welfare_recip_capita,elev_mean,river_dist_min,roman,peas_total,dist_wttb,law_cc_combined,suminc31_gini,suminc31_mean,suminc31_median,log_suminc31_gini,log_suminc31_mean,log_suminc31_median,inc_rental_gini,inc_rental_mean,inc_rental_median,log_inc_rental_gini,log_inc_rental_mean,log_inc_rental_median,rot_scaled,rot_scaled_uradel,rot_scaled_fem
AGS_08415092,9.26888332,48.42299646,county_08415,state_08,1,0.263157894736842,-0.138471129200892,-0.34542052062434897,0,9194,1,0.0112359550561798,0,0.0224719101123595,2,1.95,76,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0569307453481741,352.638684425437,15.2684960866932,1,0.267285632668611,452.314657031328,0,0.4976785,27094.23,20609,-0.697800992764805,10.207076069069,9.93348315257151,0.6606676,2744.133,174,-0.414504440046881,7.91722045705893,5.15905529921453,-0.30749662767188934,-0.4286575391366834,-0.25643932253865254
AGS_08417013,9.11847223,48.31432946,county_08417,state_08,1,0.333333333333333,-0.5972509906120023,0.14024774376067353,1,12148,1,0,0,0.0428571428571429,3,1.95,68,3.82286876196377,law_common_law,STAAT_Preussen_1898,0.0504212891073153,403.96641849206,22.3200671403824,1,0.761951513350326,468.414623956075,0,0.4612573,24673.99,20188.5,-0.773799257194373,10.1135049313464,9.91286841434188,0.6270758,1819.888,53.5,-0.466687852514258,7.50653023971573,3.97968165390196,-0.6488027535941345,-0.4286575391366834,-0.1083457418812145
AGS_08437082,9.16069809,48.24194912,county_08437,state_08,1,NA,NA,NA,NA,1866,1,0,0,0.0428571428571429,3,1.95,8,3.82286876196377,law_common_law,STAAT_Preussen_1898,0.0533640376127423,394.016499665999,30.9901454595067,1,0.929092467484649,473.723848659117,0,0.4826822,26917.75,21408,-0.728396812901983,10.200541199284901,9.97151996292795,0.6778538,2185.219,0,-0.388823648512431,7.68947133134007,NA,-0.6488027535941345,-0.4286575391366834,-0.1083457418812145
AGS_08116073,9.28888169,48.65500638,county_08116,state_08,1,0.142857142857143,1.4846973863179482,-0.8310887850093716,1,6226,1,0,0,0.0819672131147541,5,1.95,26,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0525821116809634,195.914,3.61991814013805,1,0.163377188487604,429.585267902391,0,0.5409707,33588.47,23986,-0.614390160567185,10.4219381322983,10.0852256057917,0.6081513,2932.27,345,-0.497331579289458,7.98353214607918,5.84354441703136,-0.6488027535941345,-0.4286575391366834,0.1878414194336616
AGS_08125065,9.23560089,49.19885335,county_08125,state_08,1,0.153846153846154,1.9112821697352964,0.3345150495146825,1,25762,1,0,0,0,0,1.95,249,4.1926460267981,law_common_law,STAAT_Wuerttemberg_1898,0.0475840637969494,101.475028564556,1.81772124717527,1,0.555736881295708,382.338833553955,0,0.4844348,27443.74,20766,-0.724772428430329,10.2198933699283,9.9410723128634,0.6823178,2524.172,112,-0.382259747270068,7.8336683671396,4.71849887129509,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08127062,9.65417707,49.0215333,county_08127,state_08,0,0.285714285714286,-0.6052997601104427,-0.8310887850093716,0,3604,1,0.0186915887850467,0,0.0841121495327103,9,1.95,19,3.63068473596713,law_common_law,STAAT_Wuerttemberg_1898,0.0510681080856974,226.438487921265,31.7194716134763,1,0.716617041554356,380.799093261246,0,0.4660523,26002.33,22049,-0.763457419394347,10.165941428373,10.0010225283727,0.6941544,2265.243,40.5,-0.365060864833812,7.72543731693075,3.70130197411249,-0.08102246934965399,-0.4286575391366834,0.7802157420634138
AGS_08119079,9.32996188,48.85163516,county_08119,state_08,1,0.375,2.455915572463106,0.9173169667767096,1,52845,0,0,0,0.204545454545455,9,1.95,417,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0594490629243573,145.423174725227,5.43038958822075,1,0.556083293952398,409.626848972163,0,0.5459815,33431.12,22131.5,-0.605170186595149,10.4172424816947,10.0047572120404,0.696268,4172.704,732,-0.362020635292056,8.33631954589266,6.59578051396131,-0.6488027535941345,-0.4286575391366834,0.7802157420634138
AGS_08119037,9.64454617,48.91990142,county_08119,state_08,0,0.416666666666667,-0.6213972991073239,-1.0253560907633805,0,2500,1,0,0,0,0,1.95,11,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0594490629243573,258.752169290886,28.2563217941023,1,0.556083293952398,390.731373232624,0,0.4589821,25444.15,20280.5,-0.778744067503377,10.1442411330808,9.91741511223354,0.6740497,3042.835,442,-0.394451431916004,8.02054492562042,6.0913098820777,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08119038,9.34652294,48.94762755,county_08119,state_08,1,0.357142857142857,-0.11700774387171724,-0.8310887850093716,0,3668,1,0,0,0,0,1.95,13,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0594490629243573,146.569277108434,7.85728631835208,1,0.556083293952398,400.113175045188,0,0.5034515,30329.89,21880,-0.6862678971831,10.3198889739039,9.99332825653592,0.6788125,2958.862,227.5,-0.387410330941882,7.99256001393516,5.427150238391,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08116027,9.4681942,48.6937188,county_08116,state_08,1,0.428571428571429,0.7468935156275665,-0.8310887850093716,0,4644,1,0.04,0,0.02,1,1.95,12,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0525821116809634,160.213095238095,4.31754420600497,1,0.163377188487604,418.940533482402,0,0.5030767,32440.39,23817,-0.687012635417604,10.3871595303519,10.0781548903932,0.7264237,3348.983,140,-0.319621825575309,8.11641199663919,4.9416424226093,0.5662470546890558,-0.4286575391366834,-0.4045329031960906
AGS_08126069,9.53402637,49.15330899,county_08126,state_08,0,0.304347826086957,-0.27530021067438104,0.04311409088366903,0,9019,1,0.0142857142857143,0,0,0,1.95,50,3.63068473596713,law_common_law,STAAT_Wuerttemberg_1898,0.0391547488910371,166.620534496864,24.2546644792512,1,0.929092467484649,373.50594214027,0,0.4837513,28660.11,22181,-0.726184347303255,10.2632615394767,10.0069913455508,0.7287474,3140.16,237,-0.316428109076801,8.05202903301813,5.46806014113513,-0.21485639349299473,-0.4286575391366834,-0.5526264838535286
AGS_08136079,9.82550884,48.74836722,county_08136,state_08,0,0.388888888888889,0.05201641559553391,-0.4425541735013535,1,7113,1,0.041237113402061903,0,0.0824742268041237,8,1.95,27,3.63068473596713,law_common_law,STAAT_Wuerttemberg_1898,0.0524508403752403,256.277718072721,31.2476085716427,1,0.914389132515575,400.459377229361,0,0.4843899,29512.96,22981,-0.724865118057322,10.2925847678881,10.0424230665569,0.6013031,2091.722,119,-0.508656145453479,7.64574292916524,4.77912349311153,0.6038259147390528,-0.4286575391366834,0.6321221614059758
AGS_08117024,9.83632585,48.61131282,county_08117,state_08,0,0.136363636363636,0.07347980092470867,-0.05401956199333548,1,26356,0,0,0,0,0,1.95,229,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0555852296381246,320.89305473052,33.157036702757,1,0.323024949123819,413.487646219721,0,0.4775432,24689.04,19277.5,-0.739100651949436,10.1141146994448,9.86669389170711,0.7147908,3159.61,229,-0.335765366512765,8.05820388124284,5.43372200355424,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08116048,9.4644508,48.67458257,county_08116,state_08,1,0.285714285714286,0.3846988881977425,-0.8310887850093716,1,3573,1,0.0194174757281553,0,0.0485436893203883,5,1.95,13,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0525821116809634,170.783382789317,4.79423532655192,1,0.163377188487604,420.900923499772,0,0.5217125,33497.61,22439,-0.650638609110486,10.4192293719845,10.0185557953638,0.6247031,2431.102,82.5,-0.470478782112982,7.79609993147787,4.41279829334063,-0.05897274957316959,-0.4286575391366834,0.1878414194336616
AGS_08425079,9.75013363,48.51854097,county_08425,state_08,0,NA,NA,NA,NA,1933,1,0.0166666666666667,0,0.0166666666666667,1,1.95,5,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0370529386813437,358.783373623422,32.3151553519829,1,0.655849657765946,425.581308692448,0,0.4944158,28616.87,21111,-0.704378415420497,10.2617516830487,9.95754951063466,0.6349965,2044.78,234,-0.454135791915659,7.62304548322771,5.4553211153577,-0.1425320001428042,-0.4286575391366834,-0.4045329031960906
AGS_08425071,9.68956385,48.48560182,county_08425,state_08,1,0.185185185185185,-0.4389585238093385,0.43164870239168707,1,10938,0,0.0166666666666667,0,0.0166666666666667,1,1.95,52,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0370529386813437,377.011951700345,31.5617287576151,1,0.655849657765946,430.917505692968,0,0.4848935,27556.17,21060,-0.723825999786413,10.2239817459494,9.95513078568797,0.6781136,2702.734,249,-0.388440453454528,7.90201913225896,5.51745289646471,-0.1425320001428042,-0.4286575391366834,-0.4045329031960906
AGS_08119053,9.45864098,48.99421876,county_08119,state_08,0,0.285714285714286,-0.31286113500043683,-0.8310887850093716,0,4046,1,0,0,0,0,1.95,25,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0594490629243573,179.003490895367,16.9906978004085,1,0.556083293952398,391.206798218781,0,0.4851718,28165.2,21026,-0.723252223964033,10.2458424523155,9.95351504613578,0.6505845,2215.297,0,-0.429884089388998,7.70314175926932,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08119008,9.43888946,48.94537742,county_08119,state_08,0,0.384615384615385,1.5222583106440042,0.3345150495146825,1,34990,0,0,0,0,0,1.95,322,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0594490629243573,151.564424577835,14.3972234943885,1,0.556083293952398,396.520929018548,0,0.5096602,28293.55,20430,-0.674011049833071,10.2503891424604,9.92475968781167,0.6869281,3253.957,321,-0.375525650169854,8.08762707318645,5.77144112313002,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_09779192,10.9207975,48.72228529,county_09779,state_09,0,NA,NA,NA,NA,1373,1,0.0461538461538462,0,0.0307692307692308,2,1.95,1,3.63068473596713,law_common_law,STAAT_Bayern_1898,0.03108134665679,200.610423322684,NA,1,0.583542830915731,370.457732127825,0,0.4757238,26982.26,21719.5,-0.742917845262958,10.202934892006,9.98596575352508,0.6214585,2017.421,574.5,-0.47568614419488,7.60957524200445,6.35350009728881,0.7531777944249325,-0.4286575391366834,-0.25643932253865254
AGS_09178133,11.53343395,48.42582453,county_09178,state_09,0,0.142857142857143,-0.6133485296088833,-0.8310887850093716,1,2375,1,0.0185185185185185,0.0185185185185185,0,0,1.95,3,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0266832761670734,244.17574147853,NA,1,0,390.695385547764,0,0.483873,32104.23,24500,-0.725932803391756,10.3767430761374,10.1064283965328,0.6596118,4615.722,1059,-0.416103798826632,8.43722358107103,6.96508034560141,-0.08627969420376923,1.7009889740312347,-0.5526264838535286
AGS_07340201,7.37492007,49.20568024,county_07340,state_07,0,NA,NA,NA,NA,732,1,0.0338983050847458,0,0.0677966101694915,4,1.95,4,4.31294763347959,law_code_civil,STAAT_Bayern_1898,0.0462707254290984,146.602204408818,NA,1,0,476.094386560439,1,0.4667385,22558.83,17080,-0.761986135321255,10.023881842565,9.74566346734256,0.7315778,3278.392,422,-0.312551707376348,8.09510833726692,6.04500531403601,0.3809004737645023,-0.4286575391366834,0.039747838776223544
AGS_09175131,11.81398821,48.0321886,county_09175,state_09,0,0.0714285714285714,-0.5221291419598906,-0.8310887850093716,1,2334,1,0,0,0,0,1.95,5,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0294714277493238,302.665254801082,NA,1,0,430.485263439365,0,0.5442677,38682.56,24797.5,-0.608314057577286,10.5631441314516,10.1184981206201,0.7075449,5755.848,533,-0.345954188580902,8.65797166043134,6.27852142416584,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_09772216,10.65340455,48.45377594,county_09772,state_09,0,0.25,-0.32627575083117105,-0.6368214792553625,0,3572,1,0.025,0,0.2,8,1.95,14,2.64479174569456,law_common_law,STAAT_Bayern_1898,0.0342693474563604,250.783160865475,NA,1,0.906995772099526,405.144571246857,0,0.4706883,27501.19,20842,-0.753559187480529,10.2219845554457,9.94472546055237,0.6951323,3066.998,279,-0.363653091821226,8.02845451201101,5.63121178182137,0.11060337658285943,-0.4286575391366834,0.6321221614059758
AGS_09771111,11.12836992,48.35652801,county_09771,state_09,0,NA,NA,NA,NA,1634,1,0,0,0,0,1.95,6,2.64479174569456,law_common_law,STAAT_Bayern_1898,0.0302057093280771,255.532968910147,NA,1,0.0419559200187127,404.996866583908,0,0.5110047,32411.58,23517.5,-0.671376491169067,10.386271045333,10.0655001038461,0.6349335,3486.623,495,-0.454235009982878,8.15668892497181,6.20455776256869,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_03352025,8.89249381,53.72960019,county_03352,state_03,0,NA,NA,NA,NA,1549,1,0.0294117647058824,0,0,0,3.95,NA,3.75734617171333,law_common_law,STAAT_Preussen_1898,0.086631096793678,-0.0238483928119466,NA,0,0,326.877603931839,0,0.4532363,21734.41,18270,-0.791341655948508,9.98665199789688,9.81301564937205,0.6769938,3943.929,913.5,-0.390093164162019,8.27993271353209,6.81728337581806,0.2446162230846833,-0.4286575391366834,-0.5526264838535286
AGS_09174115,11.44037904,48.26738443,county_09174,state_09,0,0.325,2.641037270927238,1.6943861897927457,1,45621,0,0.0222222222222222,0,0.0444444444444444,2,1.95,194,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0355677245274763,245.085057611165,NA,1,0,409.332392578019,0,0.4823369,31684.17,23987,-0.729112446436566,10.3635724660539,10.085267295909,0.6949888,5212.639,728,-0.363859548655108,8.55884153241817,6.59030104819669,0.026224917674303794,-0.4286575391366834,-0.25643932253865254
AGS_09185163,11.19508301,48.6510353,county_09185,state_09,0,0.0625,-0.5623729894520932,-0.6368214792553625,1,4530,1,0.0943396226415094,0,0,0,1.95,2,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0314539625518228,190.513885051119,NA,1,0,372.100638696268,0,0.4525487,26332.86,21870,-0.792859897323844,10.178572867936,9.99287111367081,0.7143592,2838.275,341,-0.336369361912997,7.95095175225037,5.83188247728352,2.216880756507728,-0.4286575391366834,-0.5526264838535286
AGS_08136009,9.92045043,48.81749327,county_08136,state_08,0,0.214285714285714,0.13250411057993922,-0.8310887850093716,1,4522,1,0.041237113402061903,0,0.0824742268041237,8,1.95,13,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0524508403752403,212.803002309469,40.0100578134067,1,0.914389132515575,390.360885664442,0,0.4667836,28583.57,23093.5,-0.761889512006103,10.2605873562092,10.0473064716322,0.713901,2236.515,84,-0.337010981718295,7.71267412975853,4.43081679884331,0.6038259147390528,-0.4286575391366834,0.6321221614059758
AGS_08136045,10.32883086,48.78200421,county_08136,state_08,0,0.1875,-0.6804216087625544,-0.6368214792553625,1,7906,1,0,0,0.037037037037037,2,1.95,46,3.63068473596713,law_common_law,STAAT_Wuerttemberg_1898,0.0524508403752403,293.179948835568,68.8126385165368,1,0.914389132515575,380.393911484609,0,0.4677787,26624.91,21316,-0.759759958147436,10.1896025227243,9.96721324341667,0.6974619,2234.499,209.5,-0.360307390434457,7.71177232084599,5.34472373936219,-0.6488027535941345,-0.4286575391366834,-0.25643932253865254
AGS_08425137,10.00702318,48.32350074,county_08425,state_08,0,0.0714285714285714,0.23982103722581297,-0.8310887850093716,1,4697,1,0,0,0.386363636363636,17,1.95,20,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0370529386813437,338.421833177716,61.210118033489,1,0.655849657765946,436.642556299205,0,0.4886363,31249.7,23837.5,-0.716136829017211,10.3497650551185,10.0790152499087,0.7346488,2969.673,194,-0.308362717092401,7.99620712472508,5.26785815906333,-0.6488027535941345,-0.4286575391366834,1.9649643873229183
AGS_09774119,10.20147289,48.39859736,county_09774,state_09,0,0.1875,-0.3987146763171358,-0.6368214792553625,1,4692,1,0.0204081632653061,0,0.0612244897959184,3,1.95,10,2.64479174569456,law_common_law,STAAT_Bayern_1898,0.0386403018672367,248.028769424612,NA,1,0.97313825354084,423.157251848024,0,0.4639819,27389.19,22080,-0.767909736137427,10.217903688983,10.002427500391,0.6370376,2214.58,377.5,-0.450926598464382,7.70281804824698,5.93357056868908,-0.028879382021078953,-0.4286575391366834,-0.1083457418812145
AGS_09571200,10.30275208,49.11217657,county_09571,state_09,0,0.214285714285714,-0.3665195983233737,-0.8310887850093716,0,2825,1,0.05,0.0166666666666667,0,0,1.95,19,3.63068473596713,law_pruss_law,STAAT_Bayern_1898,0.0356299882532468,238.138039071139,NA,1,0.284892682624786,348.262576668273,0,0.6620981,39292.95,19796,-0.412341546712606,10.5788003924522,9.89323517607178,0.6795198,3073.45,740,-0.386368906742625,8.03055598811648,6.60665018619822,0.8700095067598533,1.4880243227144487,-0.5526264838535286
AGS_08326037,8.41915177,48.10850875,county_08326,state_08,0,0.333333333333333,-0.028471279388871396,-1.0253560907633805,1,2976,1,0,0,0.0535714285714286,3,9.95,10,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0605948096951696,391.966343238326,9.84437120497496,1,0.927271669052602,515.804161349582,1,0.4497099,26176.1,21699,-0.799152570771344,10.1726020596886,9.98502145551739,0.6590605,2780.042,377,-0.416939942927209,7.93022131448423,5.93224518744801,-0.6488027535941345,-0.4286575391366834,-0.1083457418812145
AGS_08336008,7.6209047,47.63437388,county_08336,state_08,1,0.166666666666667,0.5054304306743505,-1.0253560907633805,0,2957,1,0,0,0,0,9.95,5,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0535542420180624,150.566803699897,4.3858047474678,1,0.914724887549202,593.24461402423,1,0.572459,41174.88,25716,-0.557814161838794,10.6255836406518,10.1548686452616,0.6608531,2440.297,7,-0.414223702860974,7.79987503219129,1.94591014905531,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08315050,7.65461945,47.8768819,county_08315,state_08,1,0.2,0.5081133538404974,-0.2482868677473445,0,5968,1,0,0,0.269230769230769,7,9.95,19,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0464679589579749,120.662688748173,7.65222319227848,1,0.87696759064614,570.026828502845,1,0.5063083,28446.49,21178.5,-0.680609506698022,10.2557800576023,9.96074179511769,0.6972845,3561.229,176,-0.360561773598244,8.17786098898883,5.17048399503815,-0.6488027535941345,-0.4286575391366834,0.4840285807485377
AGS_07340010,7.87665396,49.10541609,county_07340,state_07,1,NA,NA,NA,NA,309,1,0,0,0,0,1.95,2,4.31294763347959,law_code_civil,STAAT_Bayern_1898,0.0462707254290984,160.36722173532,NA,1,0,456.485821174424,1,0.4736149,20495.27,15445,-0.747360734758584,9.92794940679653,9.64504060535268,0.6706047,2655.872,0,-0.399575436325598,7.88452831666393,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08315008,7.70013273,47.85709358,county_08315,state_08,1,0.4,0.0761627240908555,-1.2196233965173895,1,2311,1,0,0,0.269230769230769,7,9.95,6,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0464679589579749,179.067749302208,11.6116357627357,1,0.87696759064614,569.744812101364,1,0.5010837,30287.01,22329,-0.690982125982957,10.3184741867025,10.013641561028,0.6314376,2683.509,128,-0.459756154425397,7.89488054544021,4.85203026391962,-0.6488027535941345,-0.4286575391366834,0.4840285807485377
AGS_08335055,8.93911537,47.71158836,county_08335,state_08,1,0.357142857142857,-0.25383682534520624,-0.8310887850093716,1,3250,1,0.0333333333333333,0,0.116666666666667,7,9.95,7,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0573902073418358,226.415684681024,1.61104578920787,1,0.929092467484649,533.206219838438,1,0.4990366,29011.77,21298,-0.695075839226969,10.2754568886978,9.96636845057533,0.6793038,3276.43,330,-0.38668682880671,8.09450969399069,5.79909265446053,0.36373875330852296,-0.4286575391366834,0.4840285807485377
AGS_07334013,8.19771823,49.08795689,county_07334,state_07,1,0.166666666666667,0.01982133760177179,0.14024774376067353,0,8773,1,0,0,0,0,1.95,71,3.31564209216258,law_code_civil,STAAT_Bayern_1898,0.0616746616746617,64.6263642091997,NA,1,0.929092467484649,441.305706568478,1,0.5017103,28463.33,20701,-0.689732417505342,10.2563718711238,9.93793728726535,0.6581008,3375.903,466,-0.418397167900076,8.12441812307558,6.14418563412565,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08327004,8.92391926,48.08668697,county_08327,state_08,1,NA,NA,NA,NA,457,1,0,0,0.230769230769231,3,1.95,1,3.82286876196377,law_baden_law,STAAT_Wuerttemberg_1898,0.0481179272945793,402.288116912275,22.861526473477,1,0.9114010207123,497.559527929286,0.829342134535057,0.4110708,24879.85,21658.5,-0.888989816547708,10.121813517896,9.98315326607938,0.5024336,1171.625,157.5,-0.688291787083556,7.06614695306665,5.05942545826569,-0.6488027535941345,-0.4286575391366834,-0.1083457418812145
AGS_08237027,8.76168535,48.4731677,county_08237,state_08,1,0.0714285714285714,-0.4094463689817232,-0.8310887850093716,1,5508,1,0,0,0,0,1.95,27,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0459757309841292,244.119680579498,2.33664757588362,1,0.929092467484649,467.992181461757,0,0.4829632,27632.75,21158.5,-0.727814818708397,10.2267569424617,9.95979699499072,0.6739247,1594.149,0,-0.394636895379343,7.37409533051484,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08315006,7.68081206,47.92087176,county_08315,state_08,1,0.222222222222222,0.4517719673514136,0.43164870239168707,1,17448,0,0,0,0.269230769230769,7,9.95,111,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0464679589579749,112.70809670615,7.44208432071315,1,0.87696759064614,564.944887396941,1,0.516324,27340.62,19476,-0.661020803574934,10.2161287874166,9.87693821730259,0.7176659,4831.741,310,-0.331751138563277,8.48296213718469,5.73657229747919,-0.6488027535941345,-0.4286575391366834,0.4840285807485377
AGS_08316010,8.10485128,48.17920181,county_08316,state_08,0,NA,NA,NA,NA,7121,1,0,0,0,0,9.95,19,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0489001598765092,318.937176756921,31.7017873532544,1,0.622841021793451,522.986641349926,1,0.4428084,25550.35,21649.5,-0.814618108137885,10.1484062941682,9.98273763847573,0.6204154,2043.493,0,-0.477366025292796,7.62241587750299,NA,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08417022,8.78141031,48.29716302,county_08417,state_08,1,0.25,-0.35847082882493314,-0.6368214792553625,1,5961,1,0.0181818181818182,0,0,0,1.95,19,3.82286876196377,law_common_law,STAAT_Wuerttemberg_1898,0.0504212891073153,298.495627923714,11.8891684810369,1,0.761951513350326,483.384139244966,0,0.4723788,26222.11,20722,-0.749974072888635,10.1743582270014,9.9389512168117,0.6424166,1965.537,227.5,-0.442518276085689,7.58352076941126,5.427150238391,-0.09650738619268391,-0.4286575391366834,-0.5526264838535286
AGS_08317098,8.18018591,48.48279287,county_08317,state_08,0,0.142857142857143,-0.6884703782609949,-0.8310887850093716,0,4661,1,0.0217391304347826,0,0,0,9.95,15,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0564107530488309,275.597568162175,27.8779801795172,1,0.0427218915295861,492.832505402868,1,0.4960997,27591.9,20017.5,-0.700978364392108,10.2252775303712,9.90436216994679,0.691688,2628.443,67.5,-0.368620292087601,7.87414693465249,4.21212759787848,0.011550403081512122,-0.4286575391366834,-0.5526264838535286
AGS_08236076,8.63471437,48.9723944,county_08236,state_08,1,0.222222222222222,-0.07944681954566142,-0.4425541735013535,0,9796,1,0.0185185185185185,0.0185185185185185,0,0,9.95,27,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0377346055179826,124.398867044319,24.8973021863589,1,0.929092467484649,429.510747896716,0.759918303601729,0.5239846,32077.53,22322.5,-0.646292984405946,10.3759110640037,10.0133504173914,0.6891027,2967.57,154,-0.372364962472537,7.99549871508514,5.03695260241363,-0.08627969420376923,1.7009889740312347,-0.5526264838535286
AGS_08125007,9.1481488,49.22656666,county_08125,state_08,1,0.333333333333333,0.07884564725700235,-0.4425541735013535,0,6782,1,0,0,0,0,1.95214132879487,52,4.1926460267981,law_common_law,STAAT_Hessen-Darmstadt_1898,0.0475840637969494,111.095171188631,1.31848987189869,1,0.555736881295708,383.87014291901,0.0953178481858961,0.5980285,36793.17,21416,-0.514116867304277,10.5130675091055,9.97189358520019,0.7773842,4197.599,435,-0.251820584928001,8.3422679741411,6.07534603108868,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
AGS_08315070,8.35303354,47.8840947,county_08315,state_08,0,0.269230769230769,-0.6321289917719112,0.3345150495146825,1,7459,1,0.0434782608695652,0,0.130434782608696,3,9.95,38,3.82286876196377,law_baden_law,STAAT_Baden_1898,0.0464679589579749,402.632151078523,21.7227973330237,1,0.87696759064614,539.292653659547,1,0.4642118,23722.46,19134.5,-0.767414365387332,10.0741775576836,9.85924826739037,0.6608432,1767.166,29,-0.414238683609577,7.47713241244595,3.36729582998647,0.6719035597571588,-0.4286575391366834,-0.1083457418812145
AGS_09174146,11.25663485,48.28753436,county_09174,state_09,0,0.142857142857143,-0.48456821763383484,-0.8310887850093716,0,2665,1,0.0147058823529412,0.0147058823529412,0.0147058823529412,1,1.95,7,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0355677245274763,256.820683398851,NA,1,0,410.107326308141,0,0.4530038,30356.58,24972,-0.791854765013315,10.3207685769429,10.1255104761816,0.590096,4498.257,1169,-0.527470043454105,8.41144526739215,7.06390396147207,-0.20209326525472562,1.262532338967256,-0.4045329031960906
AGS_09177116,11.8708119,48.3782657,county_09177,state_09,0,0.214285714285714,-0.669689916097967,-0.8310887850093716,0,2531,1,0,0,0.0612244897959184,3,1.95,5,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0339882890665958,219.091027568408,NA,1,0,391.783869077453,0,0.4505797,30291.23,24870,-0.797220303041875,10.318613510658,10.1214175367975,0.5979274,4055.966,987,-0.514285937083925,8.30794416259289,6.89467003943348,-0.6488027535941345,-0.4286575391366834,-0.1083457418812145
AGS_09375199,11.97947881,48.98478865,county_09375,state_09,0,0.1,-0.4496902164739259,-0.2482868677473445,1,6753,1,0.0121951219512195,0.0040650406504065,0.0772357723577236,19,1.95,18,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.030732723998719,218.778234783168,NA,1,0,323.876436241821,0,0.5245833,33278.42,22886.5,-0.645151045834186,10.4126644178466,10.0383024960566,0.6711553,3082.897,372,-0.39875472318628,8.03362501831087,5.91889385427315,-0.27836073887365004,0.03882584180261569,2.261151548637794
AGS_09185158,11.23370788,48.57180878,county_09185,state_09,0,0.0833333333333333,-0.28334898017282156,0.14024774376067353,1,16172,1,0,0,0,0,1.95,63,2.91132944755536,law_common_law,STAAT_Bayern_1898,0.0314539625518228,214.662741731201,NA,1,0,379.860863574895,0,0.4907478,28004.81,21306,-0.711824928769899,10.2401315601182,9.96674400217114,0.7036524,3510.632,408,-0.351470794758764,8.16355135723166,6.01126717440416,-0.6488027535941345,-0.4286575391366834,-0.5526264838535286
